IdCabms,Descripcion,IdNivel,Partida1,Partida2,Estatus,Ccop,Pcontable,Descpartida,Historico_Clave_Cabm
I5220100027,FLORETE,5,5103,5220,,52200027,1.2.4.2.2,Aparatos Deportivos,I270000084
I5220100029,JUNGLA AROS,5,5103,5220,,52200029,1.2.4.2.2,Aparatos Deportivos,I270000088
I5220100030,LAMPARA SUBMARINA,5,5103,5220,,52200030,1.2.4.2.2,Aparatos Deportivos,I270000092
I5220100033,MESA AJEDREZ,5,5103,5220,,52200033,1.2.4.2.2,Aparatos Deportivos,I270000094
I5220100034,MESA BILLAR,5,5103,5220,,52200034,1.2.4.2.2,Aparatos Deportivos,I270000096
I5220100035,MESA PING PONG,5,5103,5220,,52200035,1.2.4.2.2,Aparatos Deportivos,I270000098
I5220100036,MESA SEPARACION BOLAS-SORTEO,5,5103,5220,,52200036,1.2.4.2.2,Aparatos Deportivos,I270000100
I5220100037,OLA INFANTIL,5,5103,5220,,52200037,1.2.4.2.2,Aparatos Deportivos,I270000104
I5220100038,PARALELAS,5,5103,5220,,52200038,1.2.4.2.2,Aparatos Deportivos,I270000108
I5220100039,PASAMANOS,5,5103,5220,,52200039,1.2.4.2.2,Aparatos Deportivos,I270000110
I5220100041,PISTOLA SALIDA ATLETISMO,5,5103,5220,,52200041,1.2.4.2.2,Aparatos Deportivos,I270000118
I5220100044,RELOJ JUEGO AJEDREZ,5,5103,5220,,52200044,1.2.4.2.2,Aparatos Deportivos,I270000124
I5220100045,RESBALADILLA,5,5103,5220,,52200045,1.2.4.2.2,Aparatos Deportivos,I270000128
I5220100046,RING OFICIAL (BOX),5,5103,5220,,52200046,1.2.4.2.2,Aparatos Deportivos,I270000130
I5220100047,SILLA MONTAR,5,5103,5220,,52200047,1.2.4.2.2,Aparatos Deportivos,I270000132
I5220100048,SISTEMA OLEAJE ALBERCA,5,5103,5220,,52200048,1.2.4.2.2,Aparatos Deportivos,I270000138
I5220100049,SUBE Y BAJA,5,5103,5220,,52200049,1.2.4.2.2,Aparatos Deportivos,I270000142
I5220100051,TEATRO PORTATIL,5,5103,5220,,52200051,1.2.4.2.2,Aparatos Deportivos,I270000150
I5220100052,TIENDA CAMPAÑA,5,5103,5220,,52200052,1.2.4.2.2,Aparatos Deportivos,I270000152
I5220100053,TORRE METALICA BASQUET BALL PORTATIL,5,5103,5220,,52200053,1.2.4.2.2,Aparatos Deportivos,I270000154
I5220100054,TRAMPOLIN,5,5103,5220,,52200054,1.2.4.2.2,Aparatos Deportivos,I270000156
I5220100055,TRICICLO,5,5103,5220,,52200055,1.2.4.2.2,Aparatos Deportivos,I270000160
I5220100059,VOLANTIN (JUEGO DE),5,5103,5220,,52200059,1.2.4.2.2,Aparatos Deportivos,I270000162
I5220100032,MARCADOR JUEGO DE PELOTA QUE NO ES ARO,5,5103,5220,,52200032,1.2.4.2.2,Aparatos Deportivos,I270000164
I5220100040,PESAS,5,5103,5220,,52200040,1.2.4.2.2,Aparatos Deportivos,I270000166
I5220100009,BODEGA INFLABLE,5,5502,5220,,52200009,1.2.4.2.2,Aparatos Deportivos,I270000168
I5220100015,CASA PREFABRICADA,5,5502,5220,,52200015,1.2.4.2.2,Aparatos Deportivos,I270000170
I5220100043,PORTERIA METALICA PARA HAND BALL,5,5103,5220,,52200043,1.2.4.2.2,Aparatos Deportivos,I270000172
I5220100025,ESPALDERA DE BANCO,5,5103,5220,,52200025,1.2.4.2.2,Aparatos Deportivos,I270000174
I5220100057,VIGA ALTA AJUSTABLE FORRADA,5,5103,5220,,52200057,1.2.4.2.2,Aparatos Deportivos,I270000176
I5220100058,VIGA BAJA AL PISO,5,5103,5220,,52200058,1.2.4.2.2,Aparatos Deportivos,I270000178
I5220100042,PODIUM AREA DE MANOS LIBRES TIPO REFLEX,5,5103,5220,,52200042,1.2.4.2.2,Aparatos Deportivos,I270000180
I5220100013,CARPA PROFESIONAL DE LONA PLASTIFICADA (INCLUYE EQUIPO COMPLETO),5,5103,5220,,52200013,1.2.4.2.2,Aparatos Deportivos,I270000182
I5190100001,ABACO COLOCAR BOLAS SORTEO,5,5102,5190,,51900001,1.2.4.1.9,Otros Mobiliarios y Equipos de Administración,I270000184
I5190100055,CAMARA CUENTA BOLAS SORTEO,5,5102,5190,,51900055,1.2.4.1.9,Otros Mobiliarios y Equipos de Administración,I270000186
I5190100089,EMBUDO BOLA SORTEO,5,5102,5190,,51900089,1.2.4.1.9,Otros Mobiliarios y Equipos de Administración,I270000188
I5190100223,PUNZON BOLAS-SORTEO,5,5102,5190,,51900223,1.2.4.1.9,Otros Mobiliarios y Equipos de Administración,I270000190
I5190100257,TABLERO ORDENAR BOLAS-SORTEO,5,5102,5190,,51900257,1.2.4.1.9,Otros Mobiliarios y Equipos de Administración,I270000192
I5190100265,TRAPECIO ESFERA SORTEO,5,5102,5190,,51900265,1.2.4.1.9,Otros Mobiliarios y Equipos de Administración,I270000194
I5190100108,ESFERA SORTEO,5,5102,5190,,51900108,1.2.4.1.9,Otros Mobiliarios y Equipos de Administración,I270000196
I5220100028,GIMNASIO UNIVERSAL,5,5103,5220,,52200028,1.2.4.2.2,Aparatos Deportivos,I270000198
I5220100004,BANCO DE PESAS,5,5103,5220,,52200004,1.2.4.2.2,Aparatos Deportivos,I270000200
I5220100050,TABLA ABDOMINALES,5,5103,5220,,52200050,1.2.4.2.2,Aparatos Deportivos,I270000202
I5220100012,CAMINADORA ELECTRICA,5,5103,5220,,52200012,1.2.4.2.2,Aparatos Deportivos,I270000204
I5220100031,MANCUERNA (PIEZA COMPLETA),5,5103,5220,,52200031,1.2.4.2.2,Aparatos Deportivos,I270000206
I5220100056,TWISTER DISCO PARA CINTURA,5,5103,5220,,52200056,1.2.4.2.2,Aparatos Deportivos,I270000208
I5220100007,BICICLETA ELECTRICA,5,5103,5220,,52200007,1.2.4.2.2,Aparatos Deportivos,I270000210
I5220100022,ESCALADORA (APARATO PARA MUSCULACION PIERNAS),5,5103,5220,,52200022,1.2.4.2.2,Aparatos Deportivos,I270000212
I5220100003,APARATO SIMULADOR DE REMO,5,5103,5220,,52200003,1.2.4.2.2,Aparatos Deportivos,I270000214
I5220100002,APARATO EJERCITADOR DE ABDOMEN Y ESPALDA (SILLA ROMANA),5,5103,5220,,52200002,1.2.4.2.2,Aparatos Deportivos,I270000216
I5510100001,AMETRALLADORA,5,5801,5510,,55100001,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000004
I5510100002,APARATO ARREGLO ESPOLETAS,5,5801,5510,,55100002,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000006
I5510100003,ARCABUZ,5,5801,5510,,55100003,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000008
I5510100005,BAYONETA,5,5801,5510,,55100005,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000012
I5510100006,BAZUCA,5,5801,5510,,55100006,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000014
I5510100010,CAÑON MORTERO,5,5801,5510,,55100010,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000016
I5510100011,CARABINA,5,5801,5510,,55100011,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000018
I5510100012,CARGADOR,5,5801,5510,,55100012,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000020
I5510100015,CUREÑA,5,5801,5510,,55100015,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000022
I5510100016,ESCOPETA,5,5801,5510,,55100016,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000024
I5510100017,ESCUADRA,5,5801,5510,,55100017,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000026
I5510100018,ESPADA C/S VAINA,5,5801,5510,,55100018,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000030
I5510100019,ESPADIN C/VAINA,5,5801,5510,,55100019,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000032
I5510100020,ESPETON,5,5801,5510,,55100020,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000034
I5510100021,ESPONTON C/VAINA,5,5801,5510,,55100021,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000036
I5510100022,FUSIL,5,5801,5510,,55100022,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000038
I5510100023,FUSIL SEMIAUTOMATICO,5,5801,5510,,55100023,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000040
I5510100025,IMPULSOR GRANADA,5,5801,5510,,55100025,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000042
I5510100026,LANZA DARDO (ATLATL),5,5801,5510,,55100026,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000044
I5510100027,LANZA LLAMAS,5,5801,5510,,55100027,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000046
I5510100028,MACANA LANZA-GAS,5,5801,5510,,55100028,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000048
I5510100030,METRALLETA,5,5801,5510,,55100030,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000050
I5510100031,MIRA TELESCOPICA,5,5801,5510,,55100031,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000052
I5510100032,MOSQUETON,5,5801,5510,,55100032,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000054
I5510100033,PICA,5,5801,5510,,55100033,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000056
I5510100037,REVOLVER,5,5801,5510,,55100037,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000058
I5510100038,RIFLE,5,5801,5510,,55100038,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000060
I5510100040,SABLE C/S VAINA,5,5801,5510,,55100040,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000062
I5510100041,SILENCIADOR,5,5801,5510,,55100041,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000064
I5510100045,SUB-AMETRALLADORA,5,5801,5510,,55100045,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000066
I5510100046,TREN POSTERIOR CARRO MUNICION,5,5801,5510,,55100046,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000068
I5510100039,ROBOT ELECTRICO ANTIBOMBA,5,5801,5510,,55100039,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000070
I5510100044,SISTEMA LASER PARA PISTOLA,5,5801,5510,,55100044,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000076
I5510100047,VISOR NOCTURNO,5,5801,5510,,55100047,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000078
I5510100036,RECARGADOR DE BATERIA PARA SISTEMA LASER DE PISTOLA,5,5801,5510,,55100036,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000080
I5510100024,ILUMINADOR PARA PISTOLA,5,5801,5510,,55100024,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000082
I5510100034,PISTOLA (DIVERSOS TIPOS Y CALIBRES),5,5801,5510,,55100034,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000084
I5510100035,PISTOLA DE DESCARGA DE PODER,5,5801,5510,,55100035,1.2.4.5.1,EQUIPO DE DEFENSA Y SEGURIDAD,I300000086
I5660100001,ALARMA ELECTRICA,5,5205,5660,,56600001,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000002
I5660100003,ALTERNADOR,5,5205,5660,,56600003,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000004
I5660100009,APARATO LIMPIADOR Y PROBADOR BUJIAS,5,5205,5660,,56600009,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000006
I5660100011,ARRANCADOR O AUTOSTATER,5,5205,5660,,56600011,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000008
I5660100013,AUTO TRANSFORMADOR,5,5205,5660,,56600013,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000010
I5620100026,BANCO AUTOMATICO DE CAPACITORES (OPTIMIZA ENERGIA ELECTRICA),5,5202,5620,,56200026,1.2.4.6.2,Maquinaria y Equipo Industrial,I330000012
I5660100026,CARGADOR BATERIAS,5,5205,5660,,56600026,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000014
I5660100027,CARGADOR CORRIENTE,5,5205,5660,,56600027,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000016
I5660100028,CARGADOR PILAS,5,5205,5660,,56600028,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000018
I5660100033,CHECADOR DIODOS Y TRANSISTORES,5,5205,5660,,56600033,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000022
I5660100035,CONDENSADOR,5,5205,5660,,56600035,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000024
I5660100036,CONTACTO MAGNETICO,5,5205,5660,,56600036,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000026
I5660100040,DESMAGNETIZADOR,5,5205,5660,,56600040,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000028
I5660100059,EQUIPO ELECTRICO OPERAR COMPUERTAS,5,5205,5660,,56600059,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000034
I5660100061,EQUIPOS CONVERTIDORES,5,5205,5660,,56600061,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000036
I5660100065,FUENTE ALIMENTACION,5,5205,5660,,56600065,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000038
I5660100069,GENERADOR CORRIENTE ALTERNA,5,5205,5660,,56600069,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000040
I5660100070,GENERADOR CORRIENTE CONTINUA,5,5205,5660,,56600070,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000042
I5660100073,INVERTIDOR CONSOLA,5,5205,5660,,56600073,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000048
I5660100099,MODULO INDUCTANCIA,5,5205,5660,,56600099,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000058
I5660100100,MODULO MEDICION,5,5205,5660,,56600100,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000060
I5660100101,MODULO TRANSFORMADOR,5,5205,5660,,56600101,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000062
I5660100102,MODULOS CAPACITANCIA,5,5205,5660,,56600102,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000064
I5660100105,MULTIPROBADOR,5,5205,5660,,56600105,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000068
I5660100106,PARARRAYOS Y APARTARRAYOS,5,5205,5660,,56600106,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000070
I5660100107,PLANTA FUERZA PORTATIL,5,5205,5660,,56600107,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000076
I5660100108,PLANTA LUZ EMERGENCIA,5,5205,5660,,56600108,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000078
I5660100110,POTENCIOMETRO,5,5205,5660,,56600110,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000080
I5660100111,PROBADOR AMPERAJE,5,5205,5660,,56600111,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000082
I5660100112,PROBADOR ARMADURAS,5,5205,5660,,56600112,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000084
I5660100113,PROBADOR BATERIAS,5,5205,5660,,56600113,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000086
I5660100114,PROBADOR BOBINAS,5,5205,5660,,56600114,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000088
I5660100115,PROBADOR BULBOS,5,5205,5660,,56600115,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000090
I5660100117,PROBADOR RELACION TRANSFORMADOR,5,5205,5660,,56600117,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000092
I5660100118,PROBADOR RESISTENCIAS,5,5205,5660,,56600118,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000094
I5660100119,PROBADOR VOLTAJE,5,5205,5660,,56600119,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000096
I5660100121,RECEPTOR CORRIENTE,5,5205,5660,,56600121,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000098
I5660100135,REGULADOR CORRIENTE VOLTAJE Y DE TENSION,5,5205,5660,,56600135,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000100
I5660100137,SEPARADOR MAGNETICO,5,5205,5660,,56600137,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000102
I5660100147,SUBESTACIONES ELECTRICAS ELEVADORAS,5,5205,5660,,56600147,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000104
I5660100148,SUBESTACIONES ELECTRICAS REDUCTORAS,5,5205,5660,,56600148,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000106
I5660100149,SUBESTACIONES ELECTRICAS UNITARIAS,5,5205,5660,,56600149,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000108
I5660100151,TABLERO TRANSFERENCIAS,5,5205,5660,,56600151,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000110
I5660100153,TRANSFORMADOR  DE POTENCIA,5,5205,5660,,56600153,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000112
I5660100154,TRANSFORMADOR DE CONTROL,5,5205,5660,,56600154,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000114
I5660100155,TRANSFORMADOR DE CORRIENTE,5,5205,5660,,56600155,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000116
I5660100156,TRANSFORMADOR DE POTENCIAL,5,5205,5660,,56600156,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000118
I5660100164,UNIDAD EMERGENCIA PARA ALUMBRADO (CON BATERIAS),5,5205,5660,,56600164,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000120
I5660100052,ELECTROMAGNETO,5,5205,5660,,56600052,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000124
I5120100021,CONSOLA PARA INTERCOMUNICACION Y LAMPARA DE CABECERA,5,5101,5120,,51200021,1.2.4.1.2,Muebles Excepto de Oficina y Estantería,I330000126
I5660100018,BANCO DE RESISTENCIAS (HASTA 5000 AMPERES HASTA 34500 VOLTS. EN 3 FASES),5,5205,5660,,56600018,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000128
I5660100109,PLANTA PARA SOLDAR,5,5205,5660,,56600109,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000130
I5660100002,ALARMA SONORA,5,5205,5660,,56600002,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000132
I5660100144,SISTEMA GOBIERNO ELECTRO HIDRAULICO,5,5205,5660,,56600144,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000134
I5620100406,SOLDADORA A TOPE PARA SIERRA CINTA,5,5202,5620,,56200406,1.2.4.6.2,Maquinaria y Equipo Industrial,I330000136
I5660100017,BANCO DE BATERIAS CON ELECTROLITO LIBRE (ALMACENA ENERGIA ELECTRICA CAPTADA POR ENERGIA SOLAR),5,5205,5660,,56600017,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000138
I5660100019,BATERIA O ACUMULADOR INDUSTRIAL,5,5205,5660,,56600019,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000140
I5650100057,CAMPANA ELECTRICA (CAMPANA DE AVISO DE FALTA DE CARGA DE BATERIAS),5,5204,5650,,56500057,1.2.4.6.5,Equipo de Comunicación y Telecomunicación,I330000142
I5650100072,CORRECTOR DE VOLTAJE,5,5204,5650,,56500072,1.2.4.6.5,Equipo de Comunicación y Telecomunicación,I330000144
I5650100090,EQUIPO CUENTA VUELTAS,5,5204,5650,,56500090,1.2.4.6.5,Equipo de Comunicación y Telecomunicación,I330000146
I5650100120,JUEGO DE CALIBRACION PARA TRANSISTORES,5,5204,5650,,56500120,1.2.4.6.5,Equipo de Comunicación y Telecomunicación,I330000148
I5660100076,LAPIZ DE VACIO (APARATO DE DOSIFICACION PARA MONTAR COMPONENTES),5,5205,5660,,56600076,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000150
I5660100085,MEDIDOR DE INTENSIDAD,5,5205,5660,,56600085,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000152
I5660100080,MEDIDOR DE DISTORSION,5,5205,5660,,56600080,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000154
I5660100081,MEDIDOR DE FACTOR ANTENA,5,5205,5660,,56600081,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000156
I5660100083,MEDIDOR DE FRECUENCIA,5,5205,5660,,56600083,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000158
I5660100084,MEDIDOR DE IMPEDANCIA,5,5205,5660,,56600084,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000160
I5660100086,MEDIDOR DE POTENCIA OPTICA,5,5205,5660,,56600086,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000162
I5660100089,MEDIDOR DE RUIDO,5,5205,5660,,56600089,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000164
I5660100090,MEDIDOR DE TENSION,5,5205,5660,,56600090,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000166
I5660100091,MEDIDOR DE VOLTAJE,5,5205,5660,,56600091,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000168
I5670100100,PISTOLA PARA ENROLLAR CABLE,5,5501,5670,,56700100,1.2.4.6.7,Herramientas y Máquinas-Herramienta,I330000170
I5650100147,PROBADOR DE CABLES,5,5204,5650,,56500147,1.2.4.6.5,Equipo de Comunicación y Telecomunicación,I330000172
I5670100011,APARATO ENRROLLADOR DE CABLE,5,5501,5670,,56700011,1.2.4.6.7,Herramientas y Máquinas-Herramienta,I330000174
I5660100020,CAJA CONTROLADORA DE TEMPERATURA,5,5205,5660,,56600020,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000176
I5660100021,CAJA CONTROLADORA DE VENTILACION EN EQUIPOS DE MONITOREO,5,5205,5660,,56600021,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000178
I5660100023,CAJA SELECTOR DE AMPERS,5,5205,5660,,56600023,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000180
I5660100050,DISTRIBUIDOR DE ANTENA (TABLERO),5,5205,5660,,56600050,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000182
I5660100077,MALETA PORTA ANTENA,5,5205,5660,,56600077,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000184
I5660100157,TRIPIE PARA ANTENA,5,5205,5660,,56600157,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000186
I5660100022,CAJA PARA BATERIAS PARA ACCIONAR PLANTA DE LUZ,5,5205,5660,,56600022,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000188
I5660100010,APARATO PARA CONEXIONES (SWITCHERA),5,5205,5660,,56600010,1.2.4.6.6,Equipos de Generación Eléctrica Aparatos y Accesorios Eléctricos,I330000190
